0.00
1.20
6.80
1.60
0.00
0.00
0.00
0.40
0.40
10.80
0.00
0.00
0.00
0.00
10.80
0.00
10.00
0.40
0.00
9.60
0.40
0.00
0.00
0.00
0.40
8.80
0.00
0.40
0.00
2.00
9.60
0.00
0.00
0.00
0.40
8.40
0.00
0.40
0.00
0.00
0.40
0.00
9.20
0.00
0.00
9.60
0.00
12.00
0.00
0.00
4.00
6.80
4.40
0.00
0.00
0.00
9.20
0.00
2.40
0.80
0.40
0.00
0.00
8.40
0.00
0.00
0.00
0.00
11.60
0.00
0.00
0.00
0.00
9.20
0.00
0.40
9.60
0.00
1.20
0.00
12.40
2.80
0.00
0.00
7.60
1.60
1.60
0.00
0.40
0.00
2.32
