112.00
0.00
16.00
0.00
0.00
28.00
21096.00
2080.00
24.00
0.00
24.00
0.00
0.00
0.00
524.00
52.00
31736.00
0.00
0.00
24.00
52.00
0.00
0.00
0.00
33360.00
24.00
0.00
0.00
0.00
36.00
40.00
33224.00
0.00
0.00
0.00
0.00
132.00
0.00
34092.00
0.00
20.00
0.00
0.00
0.00
116.00
32748.00
0.00
0.00
0.00
0.00
604.00
0.00
0.00
0.00
34264.00
16.00
0.00
0.00
0.00
44.00
28716.00
2820.00
0.00
15192.00
0.00
0.00
4.00
31032.00
0.00
0.00
20.00
84.00
0.00
0.00
35060.00
0.00
0.00
0.00
0.00
16.00
16.00
24.00
32024.00
0.00
0.00
0.00
132.00
0.00
0.00
0.00
4106.98
