100
100
100
97.73
99.25
97.49
99.25
98.75
97.99
48.25
25.19
47.1
98.25
98.25
99.25
98.22
98.25
98.25
98.24
97.01
97.98
99.25
98.24
98.24
52.75
25
67.08
99
98.5
98.25
99
98.5
98
98.25
98.24
98.75
98.25
98.74
98.75
98
55.33
24.94
36.93
98.5
98.25
98.25
98.25
98.25
99.25
97.51
98.24
99.25
98.25
98.25
54.75
25
57.14
97.74
98
99
98.49
98
98.99
98.51
98
98.25
99.25
98.5
97.99
99
27.25
25
68
98.76
98.24
98.99
98.5
98.74
98.25
98.49
99
97.73
99
98.26
98.5
74.19
24.81
25.69
99.75
98.24
98.5
98.99
98.5
87.25
